 0.1738000000000000E+04, 0.4902799967088640E+04, 1.4178101463045039E-05,  120,  120,    1, 0.0000000000000000E+00, 0.0000000000000000E+00
   13,    8,-2.9229245439655900e-07,-1.2105332553131899e-06, 9.2193910187472074e-13, 9.1706379381594029e-13             
   13,    9,-1.6991760642752299e-07, 5.2749568949826497e-07, 9.2345604450934284e-13, 9.3327516137179701e-13             
   13,   10,-6.7430222940660703e-07, 4.5284907615079200e-07, 1.2560935268675769e-12, 1.2554591647613548e-12             
   13,   11,-1.3056871659038599e-06, 4.3904810028994700e-07, 1.5302630513664773e-12, 1.5013606702504660e-12             
   13,   12,-5.7441404425841903e-07,-1.5223312540357900e-06, 2.1573960180082977e-12, 2.1477918680199866e-12             
   13,   13, 2.4993752023939002e-06,-2.6688268902302499e-06, 3.4308302773705760e-12, 3.4632245661948559e-12             
   14,    0, 4.9225224502803004e-07, 0.0000000000000000e+00, 9.1685891008634001e-14, 0.0000000000000000e+00             
   14,    1, 5.6542798865416504e-07,-6.8210722221241897e-07, 1.0027813750123757e-13, 9.3919951398400072e-14             
   14,    2, 3.6442018790838399e-07, 3.5520873302360800e-07, 9.4589436849320686e-14, 9.8607255731387849e-14             
   14,    3, 5.5789651580619299e-07, 1.6800777023981601e-07, 1.6170885549324676e-13, 1.5210703771162488e-13             
   14,    4,-3.9052839843587802e-07,-2.5820577284616302e-06, 1.8254647457491681e-13, 1.8849826462174610e-13             
   14,    5,-7.8238902535615302e-07,-2.1601367091114401e-07, 2.1476383257866048e-13, 2.1195179359191573e-13             
   14,    6,-6.0960862234429401e-07, 1.8622792390450599e-06, 4.7876426419668265e-13, 4.7460161959831718e-13             
   14,    7,-5.1542739180213005e-07, 1.1615207730013600e-06, 3.6590809010104082e-13, 3.5820563398227404e-13             
   14,    8, 3.0614960251918901e-07, 4.4147512269301599e-07, 7.9972593691792611e-13, 7.8374558888396782e-13             
   14,    9, 8.0502020132775903e-08,-1.6380493670771701e-06, 7.8108457805017727e-13, 7.8005881863241528e-13             
   14,   10,-7.7819859859647003e-07, 5.9302093987432998e-07, 8.9241562599449935e-13, 9.1662062470897292e-13             
   14,   11,-1.9284929924395900e-06, 1.9372453478534400e-06, 1.3594205553516439e-12, 1.4124232406931456e-12             
   14,   12,-1.4485531084503000e-06,-5.3946445621413999e-07, 1.1431801329502611e-12, 1.1245843443043699e-12             
   14,   13,-3.2143219402284300e-07,-1.0177913464225199e-06, 2.0750943520038025e-12, 2.0628702082644732e-12             
   14,   14,-6.1350068998726697e-07, 1.0710874517186301e-06, 3.0271784580028783e-12, 3.1727152540950634e-12             
   15,    0,-2.2808688364467899e-07, 0.0000000000000000e+00, 8.6419556790109518e-14, 0.0000000000000000e+00             
   15,    1,-7.9753014528067704e-07, 3.5361520152343102e-07, 9.3169093527328576e-14, 8.2723595733652686e-14             
   15,    2,-5.4013089111191002e-08, 7.4465613222144697e-07, 8.3949525024023025e-14, 1.2759016301601536e-13             
   15,    3,-1.3782408445910199e-06,-6.3069875600431298e-07, 1.4388600724554087e-13, 1.3805770616193344e-13             
   15,    4,-9.5605894819832598e-07,-1.3233705228445701e-06, 2.0678908399974687e-13, 2.0601041083883509e-13             
   15,    5, 7.7316841156803893e-09,-8.9339522671281098e-07, 2.1413972340782969e-13, 2.1439761747872971e-13             
   15,    6,-6.4421510411269597e-08,-3.3067602667687099e-07, 4.3258007240638701e-13, 4.3907739668663662e-13             
   15,    7, 1.1252799830198800e-06, 1.4893991217251701e-06, 3.2513448094180122e-13, 3.2704002509777710e-13             
   15,    8, 1.3150994456873900e-06, 1.8865584556639500e-06, 6.4841821220049494e-13, 6.5160369877635096e-13             
   15,    9,-8.5195589539650404e-08,-1.0116219670586500e-06, 6.0263885895454364e-13, 6.0924670781350017e-13             
   15,   10,-6.0153999699789802e-08, 4.2270450022821599e-07, 8.3921771350448254e-13, 8.3789042419483360e-13             
   15,   11,-1.4262824121575500e-06,-1.5024362923816200e-06, 9.8546530792318237e-13, 9.8189491126112212e-13             
   15,   12,-1.7672231141452699e-06,-4.7177430814685402e-07, 1.2526264227749012e-12, 1.2521702914142684e-12             
   15,   13,-4.0492534530211502e-07, 3.0951527391703100e-07, 1.3811663037258718e-12, 1.3994986781789475e-12             
   15,   14, 8.2348333335602799e-07, 5.6143939284116904e-07, 2.0908993446913733e-12, 2.1034249858105797e-12             
   15,   15, 5.4844383414648597e-07, 7.7786949869538196e-07, 3.1845803140399388e-12, 3.1699997911127229e-12             
   16,    0, 5.5684781723422402e-07, 0.0000000000000000e+00, 9.3227574284431504e-14, 0.0000000000000000e+00             
   16,    1, 1.1558818957184400e-07, 8.2525448163704004e-07, 7.7594825507739072e-14, 1.2365084028082518e-13             
   16,    2, 1.4552342783492900e-06, 7.6542541741438497e-09, 1.0495374159473910e-13, 8.6507316586925696e-14             
   16,    3,-1.9426969433693399e-07, 5.2333655443077297e-07, 1.1460155369590752e-13, 1.5522026738153653e-13             
   16,    4, 6.8594881339957901e-07, 3.1244574665041103e-07, 1.4635801871261497e-13, 1.4030793516855043e-13             
   16,    5, 7.6342403261810102e-07,-6.4847963408957801e-07, 1.6783195877566397e-13, 1.8576141241554709e-13             
   16,    6, 7.2981294499738503e-07,-7.2807649526352395e-07, 3.4466913375597152e-13, 3.4464691417827685e-13             
   16,    7,-2.8070249706545598e-07,-5.8039941619624799e-07, 2.5739278920182088e-13, 2.5245445006240669e-13             
   16,    8, 2.3719847172036800e-08, 3.2009538560323701e-07, 6.1184652624332362e-13, 5.9830916746613332e-13             
   16,    9,-7.8067860695686104e-07,-8.2336513477734604e-07, 4.9644305260935780e-13, 4.9350147549767951e-13             
   16,   10, 2.2721497051003201e-07, 3.3551591498433501e-08, 7.4784640186103958e-13, 7.6327027427585870e-13             
   16,   11,-3.3146330265252898e-07, 7.7219291483631895e-07, 8.8138953381603086e-13, 9.1650164890436831e-13             
   16,   12,-1.2941785058768200e-06, 9.1585841925617001e-07, 7.9222226582083796e-13, 7.9146870505157414e-13             
   16,   13,-1.7990715187346799e-07,-1.6299062752451600e-07, 1.3801972322305416e-12, 1.3725261161865481e-12             
   16,   14,-6.7988311186544605e-07, 1.7761409762133599e-07, 1.1346067269253401e-12, 1.1943844618839097e-12             
   16,   15,-3.6476022662665400e-07,-1.0158143645496000e-06, 1.8864458275063475e-12, 1.9144942065227201e-12             
   16,   16,-9.0536610686579401e-07,-9.1877860906697205e-07, 2.8989842621140862e-12, 2.9566421729938599e-12             
   17,    0,-1.0330344866512500e-06, 0.0000000000000000e+00, 8.4552921416107228e-14, 0.0000000000000000e+00             
   17,    1, 5.0201672142876099e-07, 7.6260944214509697e-08, 1.0342522399178667e-13, 1.1443793174094952e-13             
   17,    2,-2.9072218052218498e-07,-8.7257963549097899e-07, 9.7631069777219287e-14, 8.8113093640575535e-14             
   17,    3,-2.6779513331889700e-08,-5.0226435807531598e-07, 1.2983541789971918e-13, 1.4809367285352554e-13             
   17,    4, 1.2851262478021800e-06, 2.0375449103729402e-06, 1.6307746059232284e-13, 1.5558292706295813e-13             
   17,    5, 1.9066286289513001e-07,-6.0426998892451598e-07, 1.7148872110609142e-13, 1.8535585270511853e-13             
   17,    6, 7.2125107240378902e-07,-1.2458569685396900e-06, 3.2690672560897209e-13, 3.1610919732794626e-13             
   17,    7,-1.2987834699602601e-06,-1.5562656752037800e-06, 2.5319135022131249e-13, 2.4767498051399166e-13             
   17,    8,-2.1146923709380399e-07,-4.7046413537379999e-07, 4.8089334130644687e-13, 4.8333341883046035e-13             
   17,    9, 3.2823157098589299e-07, 1.3716369319427599e-06, 4.1158132342421261e-13, 4.2118443734456508e-13             
   17,   10, 4.1627361131407799e-07, 6.1369580594534496e-07, 6.2094333213659856e-13, 6.1808020221283874e-13             
   17,   11, 1.1439601096875199e-06,-2.0201732098400400e-07, 7.0195679328748551e-13, 7.0188818552528220e-13             
   17,   12, 9.5947169254960696e-07, 1.7955219062033100e-07, 8.1903123164820567e-13, 8.1942545539467816e-13             
   17,   13,-3.9717402131794799e-08,-2.2228687553204501e-07, 9.8387483864018799e-13, 9.9174183508947556e-13             
   17,   14, 4.0313833068114602e-07, 3.0455895282856999e-07, 1.3005634464522167e-12, 1.3099908791991612e-12             
   17,   15,-6.4298033971220403e-08,-5.0458425297386602e-07, 1.2874656788737224e-12, 1.2798684169769371e-12             
   17,   16,-3.1693967447656298e-07,-2.5149378740096301e-07, 2.0227058878109618e-12, 2.0133971613998383e-12             
   17,   17,-3.8081981165530502e-07, 1.5047802729785901e-06, 2.9824070761916796e-12, 2.9727955255847212e-12             
